usuario_id,livro_id,data_emprestimo,data_devolucao,data_devolucao_real,status
226,936,2022-06-14,2024-08-19,2024-05-31,concluido
532,1516,2022-01-23,2024-04-14,,concluido
1673,449,2022-08-09,2024-02-11,,pendente
1067,534,2023-03-25,2024-10-13,2023-12-08,concluido
568,685,2023-10-19,2023-12-22,,atrasado
1272,1382,2022-03-09,2024-05-25,2023-12-16,atrasado
640,295,2020-05-10,2024-09-18,,concluido
490,1799,2021-02-15,2024-08-29,,concluido
1609,489,2020-06-18,2024-01-28,,pendente
97,668,2022-05-28,2024-08-30,2023-11-29,atrasado
1176,235,2021-06-16,2024-09-13,2024-08-29,atrasado
1300,23,2021-08-04,2024-06-21,2023-12-11,concluido
1997,1694,2021-02-12,2024-03-31,2024-01-17,pendente
1068,537,2022-03-18,2023-11-05,,pendente
765,1671,2021-03-02,2024-01-26,,pendente
144,753,2022-11-10,2024-03-25,,concluido
744,300,2023-06-09,2024-07-08,,concluido
1540,1399,2022-09-10,2024-07-07,,concluido
1935,692,2021-09-27,2024-10-06,,atrasado
1956,493,2023-10-10,2024-09-03,2024-03-05,atrasado
1719,805,2020-06-11,2024-08-17,,atrasado
280,1192,2021-12-18,2024-07-25,2024-09-13,concluido
266,1479,2021-03-09,2024-07-22,,concluido
61,1163,2022-06-07,2024-10-27,2024-05-10,concluido
792,734,2022-05-25,2024-02-19,,concluido
1112,960,2023-08-21,2023-11-29,2024-09-26,concluido
1150,223,2022-10-01,2024-02-17,2024-02-14,atrasado
1021,455,2020-04-18,2024-02-04,,pendente
111,468,2021-04-05,2024-01-31,2024-01-25,pendente
1150,1413,2023-09-22,2024-08-06,2024-04-27,concluido
1269,359,2023-03-17,2024-10-29,,atrasado
1681,1157,2020-04-13,2024-09-27,2024-09-03,concluido
1753,1930,2023-08-13,2024-01-14,2024-05-21,pendente
1159,14,2020-12-10,2023-12-03,,atrasado
981,57,2020-09-16,2024-03-20,2024-07-15,atrasado
558,343,2022-01-16,2024-02-22,,pendente
413,1909,2023-01-08,2024-04-27,2024-04-27,concluido
1398,1243,2022-03-06,2024-02-25,,concluido
1853,1148,2021-12-29,2024-10-09,,concluido
161,502,2021-12-22,2024-02-14,,atrasado
595,1122,2022-12-02,2024-03-07,,concluido
479,1158,2020-07-22,2024-04-03,,atrasado
285,1526,2021-09-06,2024-08-25,,pendente
424,184,2021-11-23,2024-10-17,2024-01-18,concluido
401,1103,2023-03-04,2024-02-12,,pendente
740,1966,2021-12-02,2024-03-20,,atrasado
686,1160,2021-01-03,2024-07-23,,concluido
338,1829,2021-05-10,2023-11-22,2024-07-07,concluido
1504,1521,2020-05-17,2024-03-25,,atrasado
1908,1119,2021-10-02,2023-11-09,,concluido
586,84,2021-05-14,2024-07-08,2024-04-19,pendente
99,1292,2021-08-23,2024-08-04,,pendente
1915,1775,2021-09-01,2024-09-13,,atrasado
1367,1305,2022-08-08,2024-02-14,2024-02-02,atrasado
1322,1685,2021-03-25,2024-08-10,,concluido
1476,1590,2020-02-17,2023-12-19,2024-07-30,atrasado
1734,1694,2023-02-16,2024-08-10,2024-02-22,pendente
1742,1552,2020-03-11,2024-04-12,2023-12-02,atrasado
1782,224,2022-04-21,2024-03-29,2024-10-27,atrasado
1198,1130,2023-04-30,2023-11-22,,concluido
1889,1773,2021-02-13,2024-01-21,,concluido
1697,899,2021-10-27,2024-10-31,,atrasado
1674,971,2022-05-20,2024-04-20,,concluido
785,359,2021-02-20,2024-09-16,2024-06-30,atrasado
1605,1844,2021-10-13,2024-09-28,2024-05-21,pendente
1193,1081,2021-12-01,2023-12-04,,pendente
1062,1621,2020-03-17,2024-09-16,,concluido
1469,1157,2023-10-23,2024-01-09,2024-01-22,pendente
1321,1961,2023-01-28,2024-10-26,,atrasado
459,594,2023-02-08,2024-06-10,2024-07-19,concluido
432,271,2022-10-24,2024-04-19,,atrasado
1802,260,2022-11-21,2023-11-14,,concluido
146,1941,2022-05-10,2024-09-18,2024-10-24,pendente
1477,1230,2020-05-07,2024-10-02,2024-07-31,concluido
151,1841,2020-08-14,2024-10-14,,atrasado
749,628,2021-01-20,2024-05-09,2024-05-17,pendente
463,458,2021-02-03,2024-08-02,2024-06-21,atrasado
1579,901,2021-04-25,2024-02-03,2023-11-24,pendente
1017,1012,2021-05-04,2024-05-13,2024-05-27,pendente
862,47,2023-01-31,2023-12-27,2024-05-27,atrasado
870,1868,2020-09-05,2024-04-30,,concluido
346,1916,2022-01-02,2024-03-17,2024-01-08,pendente
1196,1961,2022-01-20,2024-04-07,2024-06-15,atrasado
1151,1760,2023-03-21,2024-05-04,,atrasado
480,461,2022-05-04,2024-04-15,,atrasado
1138,1255,2021-07-05,2024-04-10,2024-01-24,pendente
1518,970,2023-09-17,2024-09-11,,pendente
1077,1690,2022-04-08,2024-02-06,2024-05-07,concluido
1239,49,2021-06-28,2024-09-10,2023-12-20,concluido
591,768,2023-03-05,2024-01-13,,concluido
1981,495,2021-08-22,2024-07-18,2024-07-03,atrasado
1159,735,2020-06-02,2024-08-21,,concluido
1824,176,2022-06-01,2024-05-31,,pendente
822,163,2021-11-25,2024-10-08,,atrasado
928,379,2021-10-18,2024-06-19,2024-10-02,pendente
1121,825,2020-05-20,2024-06-19,2024-09-05,atrasado
604,895,2022-10-28,2024-10-25,,atrasado
507,405,2020-07-28,2024-09-23,,pendente
1736,1925,2021-06-30,2024-08-21,,atrasado
556,1325,2023-08-03,2024-06-11,,atrasado
13,845,2022-11-05,2024-06-07,,pendente
818,1453,2020-10-10,2024-08-26,,atrasado
517,317,2020-12-07,2024-09-22,2024-02-16,atrasado
355,783,2021-05-02,2024-10-10,2024-08-16,atrasado
49,1339,2022-03-12,2024-06-14,,atrasado
1753,1206,2022-01-20,2023-11-08,,concluido
891,1691,2022-11-04,2024-10-06,,concluido
860,1414,2021-04-13,2024-01-11,,concluido
157,486,2020-09-12,2023-11-15,,pendente
55,1844,2023-06-17,2024-04-19,2023-12-10,concluido
1980,393,2021-11-09,2023-11-05,,pendente
1585,1516,2022-06-07,2024-07-24,,pendente
1636,271,2022-03-04,2024-02-19,,atrasado
829,377,2023-08-10,2024-08-12,,pendente
1023,572,2023-07-31,2024-01-03,2024-06-19,concluido
29,534,2022-08-27,2024-10-29,2024-01-03,concluido
1082,1113,2023-01-20,2024-02-21,2023-12-17,concluido
1130,947,2022-12-07,2024-10-01,,atrasado
1024,869,2022-04-14,2024-03-14,,concluido
836,77,2020-06-26,2024-06-20,,pendente
435,304,2022-12-21,2024-06-28,2024-03-21,pendente
744,708,2022-05-15,2024-03-03,2024-07-15,concluido
1909,951,2020-02-12,2024-08-03,2024-06-29,atrasado
659,734,2022-01-29,2024-05-13,2024-10-20,concluido
1892,1491,2022-07-31,2024-01-25,2024-06-05,atrasado
950,1733,2023-06-23,2023-11-30,,pendente
1234,1026,2020-09-01,2024-08-18,,concluido
1414,142,2021-04-27,2024-07-27,2024-06-10,atrasado
1148,1246,2022-08-21,2023-12-18,2024-07-07,pendente
738,1436,2023-02-03,2023-11-03,2024-07-24,concluido
1967,595,2020-11-11,2024-10-07,2023-11-25,atrasado
1733,898,2023-04-12,2024-08-02,2024-06-10,concluido
1115,575,2023-10-14,2024-01-24,,atrasado
683,1434,2021-03-24,2023-11-27,2023-11-08,concluido
1268,1113,2021-05-12,2024-10-08,,pendente
1929,1770,2023-09-03,2024-05-18,2024-01-13,concluido
1613,1631,2022-09-10,2024-03-01,2024-07-22,atrasado
1527,174,2023-03-28,2024-09-20,2024-08-26,atrasado
982,1590,2022-10-28,2024-05-07,,atrasado
728,1523,2022-08-01,2024-06-02,,concluido
610,1954,2021-10-27,2024-03-23,,concluido
250,1264,2021-08-12,2024-02-23,,concluido
1985,1498,2022-03-03,2023-12-23,,atrasado
66,162,2022-07-02,2024-06-06,,atrasado
1225,939,2022-06-26,2024-08-20,,pendente
1108,1646,2020-02-24,2024-03-13,2024-05-26,atrasado
1040,1421,2022-01-29,2024-10-24,2024-04-04,atrasado
1680,1906,2021-08-07,2024-05-15,2024-04-20,atrasado
1837,727,2023-02-18,2024-07-15,2023-11-18,concluido
1179,1681,2020-11-22,2024-03-12,2024-03-11,pendente
898,446,2020-05-07,2023-12-18,,atrasado
388,1300,2020-07-18,2023-12-14,,concluido
1853,1011,2022-04-24,2024-06-07,2024-10-15,pendente
1405,1702,2023-07-09,2024-07-28,2024-07-13,concluido
1297,1242,2023-10-14,2024-01-28,,pendente
37,1434,2023-03-26,2024-01-06,2023-12-10,pendente
171,1765,2022-02-26,2023-12-14,,pendente
514,1654,2022-11-01,2024-08-07,2023-11-21,pendente
646,691,2021-07-09,2024-05-31,2024-02-23,atrasado
521,150,2021-07-11,2024-07-14,2024-03-15,concluido
130,548,2022-10-15,2023-11-21,,pendente
956,1444,2021-10-19,2023-11-05,,concluido
1194,239,2022-04-06,2024-05-07,,concluido
1772,438,2023-02-13,2024-10-29,2024-10-07,pendente
862,1299,2023-03-29,2024-09-23,2024-05-18,atrasado
1822,306,2022-02-27,2024-07-04,,pendente
1095,37,2021-08-07,2023-12-26,2023-11-07,concluido
863,542,2023-02-07,2024-08-21,2023-12-29,atrasado
1755,89,2022-02-17,2024-04-07,2024-10-05,concluido
1357,799,2022-12-09,2024-10-30,2024-06-17,concluido
191,1488,2022-04-07,2024-06-30,,concluido
1530,117,2022-11-12,2024-09-02,2023-11-11,pendente
496,543,2022-01-05,2024-09-07,2024-05-28,concluido
1245,1080,2021-03-15,2024-04-29,2024-07-02,concluido
1667,734,2021-12-25,2024-01-12,,concluido
1495,885,2020-03-10,2024-02-27,,pendente
1406,819,2020-12-17,2024-08-15,,concluido
885,626,2022-08-27,2024-02-23,2024-10-28,atrasado
1640,1914,2023-08-03,2024-05-18,,concluido
414,557,2021-08-31,2024-02-05,2023-11-23,concluido
1444,1056,2020-03-20,2024-07-20,2024-06-24,concluido
1668,535,2021-12-12,2024-01-30,2024-04-04,atrasado
279,867,2022-08-31,2024-01-19,,concluido
1169,1411,2023-10-22,2023-11-18,,concluido
281,1457,2021-06-19,2024-03-21,2024-03-29,concluido
1177,1993,2023-10-18,2024-06-15,2024-07-26,atrasado
72,960,2023-01-09,2024-07-06,,atrasado
1411,1073,2020-02-01,2024-07-29,,pendente
357,797,2021-11-17,2024-03-14,2024-07-15,concluido
1360,1373,2021-10-27,2023-12-29,2024-03-15,concluido
1323,892,2022-03-22,2024-07-21,,concluido
433,1846,2022-12-05,2023-11-08,,concluido
269,1917,2020-02-11,2024-10-23,2024-01-18,pendente
507,1577,2020-01-08,2024-04-06,,pendente
261,103,2021-01-30,2024-04-16,2024-07-30,concluido
18,1402,2021-06-07,2024-08-07,,pendente
1561,1794,2021-09-27,2024-10-17,2024-01-21,pendente
830,688,2020-06-24,2024-04-04,2024-04-01,pendente
716,1578,2022-05-28,2024-04-04,,pendente
1335,1215,2021-01-06,2024-06-16,2024-03-23,atrasado
1576,956,2021-10-08,2024-08-31,,pendente
764,1941,2021-09-09,2024-01-24,,concluido
953,534,2023-07-04,2024-08-22,,pendente
1871,121,2022-12-28,2024-03-12,,atrasado
1922,438,2020-02-04,2024-07-13,2024-03-08,atrasado
1041,1823,2020-06-30,2023-12-03,2024-05-30,concluido
394,425,2023-07-19,2024-01-01,,pendente
1851,881,2023-05-23,2024-02-14,2024-03-01,pendente
144,889,2022-02-22,2024-08-05,,concluido
1752,450,2022-01-30,2024-10-25,,atrasado
968,127,2023-01-30,2024-05-07,,concluido
273,1042,2021-04-13,2023-11-11,2024-08-23,concluido
900,1483,2022-06-16,2024-08-25,2024-09-07,pendente
321,192,2020-05-08,2023-11-05,,atrasado
280,1724,2022-02-25,2024-05-20,,atrasado
435,608,2022-01-14,2024-01-22,2024-08-11,atrasado
178,1662,2021-03-10,2024-05-15,,pendente
438,552,2023-02-08,2024-06-23,,concluido
871,660,2022-03-13,2024-04-20,,pendente
1583,1729,2021-05-17,2024-10-26,,atrasado
1989,458,2023-06-17,2024-09-14,,pendente
988,1003,2023-06-28,2023-11-03,2024-01-22,pendente
1326,1356,2020-04-21,2024-06-11,2024-10-25,concluido
899,642,2020-02-13,2023-12-25,2024-04-12,atrasado
836,1323,2023-04-18,2023-11-05,2024-07-08,atrasado
368,1466,2021-10-06,2024-02-17,2024-03-15,atrasado
143,1973,2021-06-07,2024-06-26,,pendente
844,1471,2020-05-14,2024-04-11,2024-05-04,concluido
1388,616,2021-05-24,2024-02-01,2024-07-01,atrasado
657,627,2022-08-06,2024-04-02,,pendente
1176,1784,2021-02-23,2024-10-10,2024-10-09,concluido
330,1754,2021-04-21,2024-09-21,,atrasado
1274,1137,2021-12-31,2024-04-14,2024-04-14,pendente
1568,365,2021-09-18,2024-04-08,2024-02-05,concluido
681,1337,2020-06-18,2024-09-30,,concluido
479,852,2021-10-17,2024-02-09,,atrasado
983,1804,2021-12-18,2024-03-16,2024-04-10,concluido
617,369,2021-11-06,2024-07-05,,concluido
1909,1035,2022-06-14,2023-11-18,,concluido
441,1233,2021-01-29,2024-07-24,,atrasado
864,1952,2021-02-03,2023-11-09,2024-01-03,pendente
243,998,2020-10-11,2024-05-14,,atrasado
282,1990,2021-10-30,2024-05-09,,atrasado
1569,1754,2023-05-24,2023-11-19,2024-10-03,pendente
1354,174,2022-07-04,2023-12-10,,concluido
1364,1354,2023-01-05,2024-09-06,,atrasado
978,1488,2020-01-25,2023-12-24,2024-09-05,atrasado
1576,1592,2023-08-12,2024-09-27,2024-06-27,atrasado
553,1857,2020-01-20,2024-06-11,,atrasado
1498,1394,2023-08-31,2024-05-05,2024-06-26,atrasado
750,923,2021-12-30,2024-10-26,,pendente
9,660,2023-05-15,2024-03-31,,pendente
1738,1596,2021-11-10,2024-02-17,2024-09-10,atrasado
86,436,2021-10-18,2024-07-02,,concluido
755,1625,2020-07-07,2023-12-21,,concluido
1712,301,2021-09-25,2024-06-10,2023-11-14,atrasado
1365,44,2021-06-07,2024-02-11,,pendente
1994,56,2023-03-07,2023-11-07,2024-01-03,pendente
1121,1816,2020-11-12,2024-07-29,,pendente
468,1787,2020-08-01,2024-08-05,,atrasado
342,289,2022-05-11,2024-09-25,,concluido
1681,991,2022-03-26,2024-03-13,2024-05-09,concluido
341,1490,2021-07-23,2024-02-09,2024-05-23,pendente
99,1405,2020-12-16,2024-02-03,2024-04-12,atrasado
1161,1669,2021-07-16,2024-09-29,2024-04-07,pendente
1697,1514,2022-09-03,2024-07-11,2024-09-08,pendente
372,398,2020-03-11,2024-03-09,,pendente
1539,1005,2023-09-29,2024-07-01,,pendente
399,986,2023-05-09,2024-06-02,,pendente
814,1303,2021-10-22,2024-07-28,2024-05-30,pendente
1057,108,2021-02-09,2023-12-19,2024-10-25,atrasado
769,1208,2021-05-26,2024-07-23,2024-03-14,atrasado
1145,103,2022-02-09,2024-03-30,,pendente
924,464,2020-09-30,2024-09-13,2023-12-22,pendente
1885,1310,2022-09-20,2024-03-13,,atrasado
19,61,2022-04-05,2023-12-14,2024-10-10,atrasado
271,1028,2020-01-23,2024-10-08,,atrasado
619,1563,2022-12-19,2024-10-18,,pendente
1298,1725,2022-03-09,2023-11-03,2023-11-03,atrasado
1713,777,2021-09-14,2023-12-05,,concluido
860,1184,2021-08-26,2024-08-18,2024-10-03,atrasado
76,118,2023-08-20,2024-09-11,,concluido
44,926,2023-08-31,2024-05-18,2024-03-29,atrasado
1886,1891,2021-09-01,2024-02-19,,atrasado
575,290,2023-04-14,2024-05-25,2024-07-26,concluido
1516,349,2021-09-19,2024-01-03,2024-07-20,pendente
1248,1643,2023-03-02,2024-08-26,,atrasado
545,1800,2021-09-21,2024-10-10,,concluido
1187,1841,2022-02-11,2024-07-14,,pendente
1683,599,2022-04-21,2023-12-04,2024-08-06,concluido
1294,1500,2021-06-15,2024-07-13,2024-08-05,concluido
611,11,2021-11-22,2024-09-08,2024-08-21,concluido
495,1679,2020-07-28,2024-08-17,2024-10-01,pendente
1142,1565,2023-10-31,2023-12-14,,atrasado
1372,1758,2021-08-02,2024-08-27,2024-06-29,pendente
329,575,2021-02-09,2023-11-21,2023-11-29,concluido
35,448,2022-07-09,2024-02-13,2024-09-17,atrasado
755,136,2022-02-20,2024-02-26,,atrasado
1418,274,2021-03-16,2024-08-10,2023-11-03,pendente
1399,1199,2022-02-19,2024-07-29,,atrasado
1805,1302,2021-04-26,2023-12-16,,concluido
221,452,2020-05-10,2024-01-08,2024-03-19,concluido
1194,877,2021-02-27,2024-04-27,,pendente
1429,1589,2022-06-01,2024-08-08,2024-02-29,pendente
1599,1406,2022-08-08,2024-06-27,,concluido
1999,225,2023-02-27,2023-12-26,2024-07-26,concluido
599,80,2023-02-19,2024-08-22,,pendente
712,1434,2023-10-31,2024-09-09,,pendente
905,822,2021-07-21,2024-08-21,2024-08-24,atrasado
1040,621,2020-09-08,2023-11-27,2024-05-07,concluido
1167,1203,2020-07-11,2024-02-25,2024-04-08,concluido
1905,1082,2021-04-02,2024-06-17,2023-11-16,pendente
484,1297,2022-06-25,2024-04-16,,atrasado
993,214,2021-07-01,2023-12-31,,atrasado
936,432,2022-10-13,2023-12-30,2024-01-11,pendente
1564,20,2022-09-29,2023-11-19,2024-07-17,atrasado
976,1407,2023-06-20,2024-08-06,2024-10-17,pendente
453,1312,2022-08-28,2024-04-05,2024-09-18,concluido
499,229,2023-10-29,2024-02-27,,pendente
1862,1246,2022-08-25,2024-01-30,,pendente
1657,668,2022-02-02,2024-02-08,,pendente
467,792,2022-05-28,2024-10-28,2024-07-23,atrasado
431,481,2020-05-23,2024-06-11,2024-09-23,concluido
217,1724,2020-08-21,2024-05-28,2024-03-31,pendente
1532,310,2023-08-19,2024-02-05,2024-08-15,atrasado
1487,1458,2021-11-12,2024-08-28,,atrasado
1912,460,2021-01-29,2024-02-18,2024-04-26,pendente
1882,1214,2023-07-10,2024-08-29,,atrasado
1467,784,2020-05-24,2024-03-11,,pendente
1495,365,2021-01-10,2024-10-22,,concluido
1861,42,2023-04-04,2024-04-24,,atrasado
557,1468,2023-09-30,2024-06-09,,atrasado
339,1170,2020-09-22,2024-09-22,2024-10-18,pendente
1675,1856,2021-03-09,2024-10-13,,concluido
136,1653,2021-11-25,2024-03-06,2023-11-05,atrasado
248,710,2021-08-20,2024-02-08,,atrasado
1489,1061,2021-02-18,2024-09-07,2024-10-25,atrasado
1484,261,2022-09-18,2024-03-12,2024-04-04,pendente
587,616,2021-12-18,2024-01-09,,pendente
665,1748,2022-08-08,2024-03-20,2024-10-07,atrasado
601,934,2020-07-30,2024-05-30,,pendente
1122,593,2021-10-04,2024-08-19,,concluido
1033,1086,2023-02-27,2024-01-15,2024-06-07,atrasado
1571,1714,2022-08-14,2023-11-27,,concluido
1992,4,2022-05-26,2024-06-24,,atrasado
57,4,2023-07-28,2023-12-30,2024-05-04,pendente
1453,1524,2021-01-27,2024-09-06,,concluido
1100,331,2022-02-11,2024-08-07,,pendente
936,397,2023-09-26,2024-09-15,2024-01-07,pendente
392,343,2020-12-07,2024-09-03,2024-09-16,concluido
1407,1242,2023-10-20,2024-04-08,2024-04-15,pendente
1705,1923,2021-01-11,2024-01-10,2023-12-13,atrasado
1719,193,2021-12-13,2024-08-30,2024-06-22,atrasado
1390,475,2021-07-12,2024-08-15,,atrasado
1037,714,2022-09-16,2024-02-22,,atrasado
469,1963,2022-03-20,2024-01-30,,atrasado
1241,68,2023-08-21,2024-02-05,2024-10-18,pendente
1982,1878,2022-08-23,2024-03-28,2023-12-01,concluido
251,1231,2023-08-19,2024-04-26,,pendente
862,647,2020-02-04,2024-03-07,2024-08-28,concluido
278,1208,2020-06-02,2023-12-11,2024-01-20,concluido
1161,1611,2022-06-05,2023-12-07,,concluido
846,1471,2021-04-22,2023-12-16,2023-12-31,pendente
367,669,2022-02-15,2024-02-28,2024-07-13,atrasado
702,21,2020-04-01,2024-09-11,2023-12-26,atrasado
1792,108,2023-08-17,2023-11-30,2023-11-12,concluido
646,1784,2021-04-29,2024-05-21,2024-04-06,atrasado
972,1708,2022-02-07,2024-04-05,2024-09-27,concluido
1409,1120,2022-02-24,2023-12-02,,atrasado
1593,678,2020-11-29,2024-09-17,2024-01-12,concluido
453,350,2022-08-19,2024-02-22,,concluido
296,396,2023-09-20,2023-11-19,,atrasado
1331,1435,2023-08-24,2024-05-18,2024-05-17,concluido
900,1257,2021-11-05,2024-05-23,2024-04-04,concluido
780,1022,2020-03-13,2024-09-26,,pendente
1875,806,2020-05-01,2024-02-19,2023-12-11,atrasado
1987,1852,2023-05-20,2024-04-24,,concluido
184,1396,2021-06-24,2024-10-09,,pendente
881,1010,2021-06-20,2024-02-24,2024-05-18,pendente
1181,1156,2020-04-25,2024-01-07,,pendente
1724,1300,2021-06-09,2023-11-26,,concluido
283,1668,2020-03-10,2023-11-04,2024-10-15,pendente
1765,1525,2023-03-18,2024-09-10,2024-06-11,pendente
953,1832,2020-06-04,2024-03-09,,atrasado
25,1165,2020-12-27,2023-12-20,,concluido
1773,1270,2022-11-07,2024-09-09,2024-09-23,pendente
252,465,2022-12-16,2024-04-24,,pendente
1265,1320,2021-04-10,2024-05-07,,pendente
1881,1899,2021-12-18,2024-10-24,,pendente
445,1380,2020-06-19,2024-09-02,,pendente
1535,1283,2022-12-19,2024-06-23,2024-05-30,atrasado
1737,434,2020-12-14,2023-11-19,,pendente
1597,864,2020-06-24,2024-03-04,,atrasado
529,1856,2020-02-09,2024-05-24,2024-07-26,atrasado
96,579,2020-08-01,2024-05-14,2024-09-30,atrasado
1383,1482,2022-09-09,2024-05-24,,pendente
429,1387,2023-10-03,2024-07-03,,pendente
278,27,2021-11-02,2024-05-30,2023-12-23,pendente
1020,18,2020-03-13,2024-09-16,,atrasado
1269,1806,2023-04-30,2024-01-01,2024-10-04,concluido
722,222,2021-09-14,2023-12-15,2024-09-13,concluido
1286,1647,2022-10-30,2024-06-14,2024-06-30,pendente
1359,73,2023-01-27,2024-08-08,,pendente
959,1988,2021-03-07,2024-04-16,2024-01-01,atrasado
183,886,2021-09-30,2024-09-20,,pendente
1826,1073,2022-04-07,2024-03-29,2024-07-08,pendente
1946,245,2021-09-24,2024-08-10,,concluido
780,1813,2021-04-19,2024-10-03,2024-04-18,pendente
460,870,2022-03-03,2024-07-18,,pendente
1893,667,2021-10-04,2024-05-13,,concluido
1654,1586,2020-01-25,2024-01-25,2024-01-24,pendente
1525,724,2022-03-27,2024-09-27,,atrasado
1098,508,2022-05-07,2024-07-11,2024-04-09,atrasado
983,1222,2020-04-18,2024-04-24,2024-01-29,concluido
780,1717,2023-05-12,2024-04-02,,concluido
974,14,2021-04-18,2024-10-11,,atrasado
464,146,2022-06-12,2024-05-03,2023-12-31,pendente
161,1306,2022-12-23,2024-09-17,,concluido
731,1593,2022-03-23,2024-04-26,2024-07-24,atrasado
1114,905,2021-03-31,2023-11-20,2024-06-02,concluido
773,399,2020-07-08,2024-04-21,,concluido
1095,457,2023-07-18,2023-11-11,,atrasado
34,650,2021-11-30,2024-03-07,2023-11-17,concluido
274,12,2020-08-25,2023-11-22,,concluido
1158,1634,2020-12-24,2023-11-03,,concluido
878,440,2021-02-14,2024-07-09,2024-04-25,atrasado
1589,953,2020-04-11,2024-05-16,2024-03-15,atrasado
1369,1744,2022-07-13,2024-06-04,2023-12-23,pendente
885,206,2021-05-10,2024-10-18,,atrasado
381,1166,2022-09-14,2023-11-11,2023-11-25,atrasado
328,287,2023-06-24,2024-06-30,,concluido
502,612,2023-08-18,2024-03-26,2024-02-08,concluido
1225,1744,2020-07-20,2023-12-17,2024-10-28,pendente
1110,304,2021-05-18,2024-02-28,2024-01-22,atrasado
363,1437,2023-04-20,2024-08-28,,concluido
92,1489,2022-12-28,2024-01-01,2024-02-16,concluido
1901,1558,2020-05-27,2024-09-21,,pendente
110,195,2020-01-01,2023-12-31,2024-09-27,pendente
1205,207,2022-10-18,2024-10-19,,pendente
1905,162,2022-10-15,2024-09-24,2024-10-27,atrasado
1244,685,2021-02-26,2024-06-06,,atrasado
487,1007,2020-08-28,2024-10-12,,atrasado
1229,102,2022-02-20,2024-02-01,2024-09-03,atrasado
253,367,2020-10-24,2024-03-21,2024-06-28,concluido
724,380,2021-08-12,2024-06-22,2024-09-01,concluido
1961,1201,2022-02-03,2024-04-06,,pendente
851,950,2022-04-14,2024-08-03,,pendente
1298,403,2023-10-05,2024-09-22,2024-09-14,pendente
100,148,2022-05-11,2024-07-01,2024-06-10,concluido
1889,1671,2023-03-29,2024-07-24,,atrasado
1386,395,2020-07-21,2024-10-10,,concluido
97,593,2020-08-06,2024-04-18,2024-01-14,atrasado
1788,891,2022-06-27,2024-01-01,2024-10-22,pendente
1982,98,2021-03-23,2024-03-20,2024-09-26,atrasado
1880,56,2021-01-23,2024-01-11,2024-08-01,atrasado
738,97,2022-06-13,2023-12-01,2023-12-26,pendente
1668,1135,2023-02-01,2023-12-24,,pendente
846,971,2020-11-04,2024-05-14,,atrasado
904,1309,2023-10-03,2024-07-20,2024-05-08,concluido
1100,1217,2022-08-05,2024-01-10,2024-03-26,concluido
1236,1704,2022-04-12,2024-10-08,2024-08-14,concluido
1499,1915,2021-10-27,2023-11-22,,pendente
542,603,2023-01-28,2024-10-05,,pendente
