livro_id,autor_id
6948,313
10294,3792
13959,2368
1489,3137
1619,581
3861,986
7620,1609
3280,2343
10375,4910
13331,4828
8228,2630
2568,2836
14360,2322
12333,452
10976,3815
3525,3513
14608,1491
2478,1759
8386,3307
11531,2308
13267,2098
431,4211
8142,530
9147,507
4380,3447
8905,6
661,3270
10482,3648
3944,3348
2922,4999
7744,545
12649,2338
13249,2175
7533,1592
2149,988
13125,307
11203,3323
11373,2437
6957,3475
1566,1373
12130,4526
7254,1814
10398,4654
14275,2976
13790,2098
11362,991
13379,1844
2551,3394
1682,1228
7483,3075
5955,4957
343,1101
14245,2430
6608,1871
316,4498
9021,1755
6390,3919
14112,3938
11815,4060
620,3332
5430,1935
12879,57
11872,2258
14614,737
4457,2345
9191,1484
12302,1668
3078,78
12877,3562
13436,1869
9595,2835
2045,2657
5929,4091
4771,2282
282,105
10176,121
651,4439
2196,3848
151,4089
8317,1983
8502,679
12152,2963
3002,4302
5602,948
6949,2397
14352,1134
7493,640
6953,1056
13810,3074
11739,4092
14420,2763
12756,3944
448,2537
6412,543
1787,2213
7947,195
4193,2584
973,2413
13178,3808
7642,3795
14806,4847
8376,2353
5603,3576
14092,4591
13609,4677
10265,1613
303,3043
9867,2428
469,668
10560,2286
4205,71
13057,3466
10232,785
11259,4354
7081,638
1207,938
5001,653
2608,4626
12791,4476
821,1154
8062,2493
7956,4552
1987,3443
12255,990
12394,959
4458,149
4746,3876
3892,4179
3487,938
11502,2178
8258,4172
5918,2589
10400,567
8,3291
7035,4186
4978,1126
13070,3669
13157,1238
7645,4061
11743,892
10531,1916
2122,695
8750,3191
893,152
7406,222
7775,2218
4241,1158
9083,35
7225,4097
14822,1750
12202,847
1771,1441
7480,1272
8098,3588
6714,1547
4479,1179
9263,4388
4875,2387
11593,3167
4164,4614
10064,775
10427,2246
14748,1141
13365,4217
12890,2910
6289,1593
197,2045
11880,1664
6644,1063
10660,1557
5106,3884
8501,4918
9108,4236
12113,1408
13777,2792
11088,3808
869,3864
11463,4185
5812,3999
13443,2071
3155,1541
13834,1993
14568,4511
8572,3437
12167,4983
7139,772
12092,2460
12209,77
3622,3375
3780,1148
13162,2593
6637,1434
6478,4542
13035,147
9090,3315
10000,9
12955,1927
3425,3561
3150,2734
11554,4554
13724,4941
8481,866
3632,1148
8792,4732
1684,1953
859,3606
6769,2889
297,1106
11386,3481
11709,4187
13779,2293
4961,3013
4897,4214
6279,206
201,3727
13631,1307
1670,1935
6587,4074
9688,2289
678,306
2478,4508
13231,982
6904,3531
11358,4133
12090,3170
14780,699
7137,2913
11281,3776
14087,486
2966,1523
8484,906
8994,4676
6762,4905
7670,683
12850,72
14946,4445
6664,4204
5090,1720
6905,4645
14086,578
724,61
3867,1205
13621,4493
12813,627
4167,1748
6030,1120
8301,4031
14048,4687
9188,1989
5281,4608
13107,3652
13663,1554
2373,4029
12487,1733
4560,1750
4215,4998
1130,9
9573,4184
410,1465
14125,3091
9830,1023
121,1634
7787,4128
13084,328
11785,930
1729,2120
14181,3276
6581,1289
8326,610
548,1291
71,1780
2261,4806
8958,2933
11139,678
4258,1427
5169,2608
3088,3177
3480,1383
7011,3380
919,2589
11536,2824
14463,2356
4425,1343
7839,3990
1339,4651
13422,4255
3319,312
11575,615
6488,2638
4886,960
2047,4020
328,2061
4079,1462
3156,1384
13517,661
4267,1657
9095,2438
13921,463
1121,4548
10387,4889
6818,57
14397,3915
14332,2373
12811,1697
3009,2086
14183,4635
3004,338
9740,452
10090,819
12563,737
4656,3463
13128,3154
3544,4205
10424,164
6839,270
10295,1436
7111,49
12669,4699
11086,3583
1803,455
4258,3632
10219,4187
8249,517
11601,1960
14327,4059
7432,3598
4197,2778
3789,2143
7300,4026
10966,186
5778,466
8219,4587
6362,1741
8083,4144
796,3363
9244,3727
2893,4460
7555,2830
9346,1019
5203,2892
3796,4631
3121,3682
4656,998
8725,178
8744,4569
14141,283
378,259
3606,2414
11872,356
12287,765
2065,647
9412,1343
13588,738
470,2926
11494,2860
57,1286
8319,4874
4123,193
4593,4826
10502,317
14845,833
4741,3390
710,4601
11232,1730
129,1376
10194,3558
3004,417
5157,3570
10560,2851
408,3649
2034,3218
4535,2766
6580,3826
12795,4942
4170,2223
7326,4770
4821,2692
9975,3968
807,4287
14794,74
1415,1666
10601,4960
5182,885
5376,1193
5912,1115
1909,4849
6873,1294
14661,1578
2321,4161
12222,4410
7932,2852
9526,1872
3672,1008
11452,4701
14758,3758
5004,4793
9130,3361
8086,3446
1796,3914
3728,1637
5665,560
3718,683
11315,3814
8998,276
6963,3400
7783,2300
8905,4091
14383,3590
1414,3710
1865,1253
10046,2931
9551,4080
11198,624
7940,4275
2168,4874
3432,143
4739,1754
7927,1667
14542,3226
12814,924
6634,10
14477,2705
6051,364
10193,2909
5955,1910
10225,2550
1472,2033
5633,3545
11811,1350
8903,1486
7248,3077
9252,247
6426,992
3112,3886
10886,155
7737,1373
9442,4408
12084,2298
9518,3959
13014,1562
6913,1916
6446,4718
6778,2713
10398,4577
8158,1654
8235,1511
5937,1360
13423,167
9896,4706
1012,704
5731,1553
14386,2930
9915,2239
318,392
12473,4936
14307,904
4742,3179
1337,2793
7358,2638
5710,3571
14133,4849
4766,4478
14358,47
6375,2229
6460,3990
5294,2440
3133,3497
620,3825
2993,280
13281,2904
1770,1048
12034,813
8159,1100
11286,1476
7493,4989
7895,214
224,752
627,2381
1210,217
3511,15
10364,3462
2318,1046
5230,304
4048,1810
12196,1950
12782,430
10359,2823
2814,3430
1242,2741
3942,3073
11777,2048
2696,1127
8568,1700
9969,1226
9312,4574
9735,357
1232,1155
5124,745
2909,4267
8013,2052
11518,743
7806,3410
521,1436
1003,2363
5364,4420
339,438
3000,3585
11350,975
4185,4265
5529,4667
13032,517
9003,3293
6979,3768
6158,849
10024,3020
5158,61
3955,3544
1223,1394
3269,3255
2670,936
3507,2282
11125,1321
6146,4842
1767,4851
14260,493
7392,87
14434,1907
1563,3951
13737,3646
7131,1903
8525,4024
279,2413
4323,2678
1682,638
5393,2752
13185,3103
3240,214
4525,2174
2545,2179
12867,2492
5018,3399
809,1249
6275,753
11391,971
1434,4257
11896,2685
7118,2786
9537,2900
13212,3955
3107,238
13909,2460
7461,1708
11906,95
8717,4385
13168,1004
1312,4840
7088,2136
5979,4224
2188,2287
10159,2368
995,1439
11739,4440
9384,3503
1863,2766
9013,4274
3882,3118
9586,3420
12148,4432
8105,2372
2573,2764
7699,548
8873,2852
4738,2876
4310,1460
6774,4390
9430,119
12088,860
11083,1788
2536,3609
6375,707
2129,4795
6828,838
4810,1501
5465,4877
3331,71
6907,1867
13432,4806
3116,3882
5282,3963
390,1285
7192,513
7471,660
10726,346
86,1650
7410,2697
11898,4578
11359,4115
2350,495
9306,1876
13807,3920
3332,1418
5473,2185
10067,358
10313,209
5850,407
12583,2844
14297,4976
12277,3588
7969,3222
6235,4311
3843,2817
3706,1421
14167,162
4747,3138
7996,2359
3779,463
11813,2126
4311,730
3994,4955
9034,317
1419,3981
8295,3334
2247,2329
4080,653
2952,1961
14398,2430
5387,3243
13900,2104
3220,2581
10439,494
1952,119
10051,4529
2722,4648
2305,3367
8163,1021
3249,4607
14374,1143
7809,1889
12234,3319
8267,571
13960,4170
6159,3609
8742,1938
1074,4790
1860,878
251,911
4360,3214
11970,3527
3086,4654
8108,587
7321,4857
4395,3149
11658,3747
13556,3265
12684,3940
2719,2198
1271,2063
11593,2237
10775,3906
2871,4234
10063,4150
3310,1389
10956,4546
8208,1570
14154,4752
4031,2079
4481,1079
6819,1233
7690,3302
8151,2055
329,4519
2498,4474
14401,1630
738,2622
6303,1049
9076,4276
10086,4072
13452,2263
9894,3925
9678,2044
1626,2476
13125,3888
14660,4609
10303,1246
9408,2090
12203,1505
13865,4141
14192,3410
9405,2122
14121,2338
5457,1656
12760,2551
2540,3497
7605,1766
14552,4397
6823,2452
12233,3827
393,2067
14434,3969
8895,4202
12390,1437
1542,1689
7700,3687
13121,4425
5438,4486
11059,1063
2317,4885
9526,725
7657,2781
13210,4913
2708,952
12610,1659
2042,2496
27,882
2765,3801
6140,2256
5919,2463
10529,243
13675,4526
8879,615
8455,1705
8297,4539
13421,340
11906,3090
14887,2901
7592,3112
7204,3835
7833,974
8038,1432
5521,4125
9842,110
108,2791
10899,4687
1911,1217
9874,3998
7812,844
5042,251
7959,4594
1501,3425
1737,1052
4624,2019
9212,1312
8564,4572
2307,1667
14642,815
9776,171
2018,3396
5396,2533
86,2461
7116,4787
12468,1962
10505,3036
3448,1020
4227,1092
14755,1748
14175,2479
14196,2949
6872,1631
3549,3109
6082,142
11951,2555
4381,1865
2962,1616
8297,318
4924,1020
12091,2521
12754,2480
2891,2102
4465,2651
4870,392
1345,284
7933,4084
12354,4222
10174,1538
6369,85
3034,3402
8437,2374
14371,4457
1273,2228
4842,2078
6703,3881
4113,1720
1080,3473
12313,4087
6636,2301
5361,3249
14108,2425
11862,3149
2879,635
309,1242
4072,1479
8348,3794
14031,1204
1297,1701
5297,325
5035,3323
9417,3835
13342,3511
2738,4391
9406,1758
7871,4013
5876,339
1551,1695
7223,906
12262,4129
6080,783
3869,1211
2706,2028
156,2029
702,3083
148,2347
14425,1021
7754,2133
11357,3371
5900,1720
9962,4818
11004,2260
6066,607
8406,3557
166,2842
11710,4109
4058,3082
150,4901
4747,3471
5355,4096
2023,2185
13216,3698
7143,1262
7036,3893
5454,3848
10445,63
152,522
1021,10
8844,3058
3251,1749
1142,2687
3938,4269
5333,4583
2385,4426
4501,2232
2649,3887
9827,2553
18,140
13563,2244
14878,4694
11884,4785
5026,2157
10890,3719
335,446
4242,3223
7495,4722
13160,1256
7671,1819
5952,1480
5819,3556
13980,176
12559,3225
11885,1744
8945,2218
13168,180
6800,1141
8192,4027
10273,3659
10392,4452
2306,4219
5483,4647
3421,2785
10640,4995
6928,2074
2432,2209
13135,2553
5237,4606
12227,1807
11716,2951
14510,2677
14218,4099
2714,1412
13397,1812
13156,3703
14684,216
1399,601
10097,3625
5683,1859
12212,1185
8399,2980
6223,4382
61,4758
265,4052
941,766
9712,1402
6969,1992
12934,3182
9358,4047
4939,3679
9745,1817
952,2218
655,4501
3107,3676
14879,3288
12800,3120
3542,3305
6360,956
14910,3708
9656,2610
3705,131
2676,2127
11688,621
13767,1516
9050,243
6496,1606
12458,236
10036,32
13378,1618
12482,570
2578,1093
8901,1040
9413,933
3832,2247
5245,3473
13867,4557
2798,4756
9877,3156
6772,2111
1626,2394
3971,1480
8077,4072
2351,1433
3647,2321
9345,3479
12879,412
3907,1809
2814,4144
10740,3457
8003,1619
11115,3057
13271,1129
7373,4727
1350,958
7833,378
826,1640
5513,3283
904,2546
10828,961
14832,1519
9242,1888
12015,1958
8513,4877
14224,963
9942,1454
1843,4220
7691,4745
13767,460
9626,2981
1691,1180
4615,3300
11769,3756
324,1138
12892,1825
13876,318
6387,1789
3626,1976
14093,3844
4672,508
9101,937
13704,600
7598,59
495,2880
3167,834
10279,3466
9378,3416
237,4118
14524,1158
12924,1570
10417,3379
5573,1488
10450,1011
2019,3742
4985,4277
946,4032
11889,1759
4116,2777
1624,2323
1596,21
13251,4491
2513,2704
907,2484
13450,393
12793,2389
14619,2091
4134,4867
11700,4184
7790,3248
7269,1439
12168,2303
7261,2885
11717,3582
5950,1635
12748,1372
11612,2469
8255,1087
13323,89
11794,1996
1464,2257
10881,1525
7567,4256
889,2186
7889,2440
1396,4950
5329,1984
4628,365
7237,4818
10902,1140
4566,889
2396,2329
5118,2400
13719,2139
13515,4702
8009,542
7463,684
3061,2186
2751,1155
8489,1426
5649,1356
1645,3859
4349,2661
4028,1234
14478,2377
11239,4648
43,2279
4577,3347
13670,321
7305,2994
8027,3291
2749,2687
13195,294
8802,1879
782,3291
13664,4597
247,969
14351,2794
11441,3061
13809,3019
4134,4065
5160,957
11413,4225
7323,755
13397,1411
10237,2147
13057,351
9586,2958
14937,2385
14667,3675
13967,539
4191,4288
8601,126
12151,1779
5918,4274
14377,3470
5139,1096
6270,2444
1894,2907
4209,325
8854,884
5155,1948
11791,750
6479,3625
12887,3175
6540,2960
14322,685
8905,627
8605,4335
3614,802
2502,638
669,3904
13661,567
2580,4643
9593,2097
11394,2377
6372,2744
14395,4881
11366,4913
3879,873
6324,4307
5136,1025
8900,205
1040,1559
4539,1638
1418,4107
3630,1447
10764,331
3290,447
3980,2255
8548,4033
12353,665
11543,4860
13437,2064
12343,1022
367,3973
10058,4329
8580,665
2409,1406
13922,2997
530,798
10730,4580
1313,675
11295,783
10581,2934
10628,4292
14851,3677
1475,4928
8767,3646
7100,1866
11142,1122
13122,1584
2498,3509
13017,3358
7747,522
13402,1039
5565,3616
5697,3470
3228,2250
4491,2549
3480,1871
14367,3926
13277,1919
10495,1932
1861,3225
10701,643
3359,1490
951,1050
3893,3858
11791,3036
6048,3513
693,3036
9294,3775
13048,804
4315,670
7991,1403
11208,366
8451,2430
14783,3490
8144,1006
1697,3628
7211,4092
10410,195
5321,1675
2325,1648
12612,4908
12135,1020
8296,2001
371,2993
13741,4307
9339,4023
2178,1472
2305,1662
10248,1260
9597,1635
2119,3680
4877,926
11182,4292
1057,1671
5776,3255
4474,2621
760,3435
10213,2831
561,1477
12254,454
5238,1885
9947,4829
2424,3787
1556,2783
10845,482
9447,4193
14292,3979
3015,647
6923,840
12452,2605
9392,3485
8925,1169
4146,914
7283,2686
1748,4564
12517,32
9620,1817
9870,1931
12206,552
8325,1132
9438,2984
8745,241
7438,826
4740,1193
12430,1919
12779,4272
10174,2459
13661,3479
8992,3184
5891,4979
14627,1971
11273,3964
12142,2574
11302,275
1266,2796
6145,236
9200,826
6152,1783
4537,3890
9343,1509
2745,1901
5383,3303
594,1985
3975,2467
6529,3189
9999,1406
4271,586
9238,4381
7110,573
7151,1615
4932,2763
1110,3333
9513,1
8823,292
12951,3421
14323,4150
5331,2174
10546,4165
7835,4322
1020,86
13688,4852
4595,4959
3618,4707
13908,2449
5033,2244
12793,1519
5812,3951
240,4130
14369,2491
3871,677
7958,995
12214,2216
12364,4613
14350,1789
9287,4406
7652,3657
12650,3981
8103,4071
13824,2393
13827,550
8896,1053
685,3240
8914,3669
2798,1457
4635,2534
13544,3024
158,4522
11042,3620
12797,1769
4313,1558
220,2466
14720,4709
6936,4588
2749,1680
893,1604
2016,4125
2939,3024
3557,3402
531,4998
7980,4942
9892,3802
6851,1789
7284,4956
787,4305
9087,1516
4818,4327
14746,1645
13505,2227
6042,1857
8642,3839
7320,4270
10904,4016
3603,2407
5214,4018
8525,3037
6395,2920
12624,2659
5030,3171
6815,3940
7681,3539
9475,464
5423,1790
10688,3179
6660,246
4166,4486
4712,3570
4705,2166
6043,4075
5099,2678
13847,432
12416,3921
6381,1313
10715,4491
12144,869
11052,3130
8850,1205
5039,1486
9509,3850
339,3816
7032,1300
14577,2912
5344,265
9966,4031
14234,4218
12928,3905
2812,2498
10138,701
8838,264
6297,3332
4721,4201
276,3815
13182,1352
12518,1461
3320,1622
1731,2665
9467,248
14596,1238
4982,1157
800,1905
9725,312
13220,1770
6931,358
5933,2289
8473,4431
531,4688
9229,4198
12692,3096
12561,33
1973,4816
13782,2605
4019,493
3387,2932
12385,4156
12981,2233
2796,2337
3822,3839
8831,2090
537,2508
13773,542
4810,1807
5336,293
11683,1603
12999,4062
4387,1592
6229,4939
11382,2118
2994,3904
10010,3022
5243,536
12522,675
8370,4095
6164,1209
4779,592
3854,4533
7925,4322
8583,1059
8469,4702
13234,240
6236,1475
84,742
2005,1713
3964,1024
962,4043
5067,3158
311,2175
1549,359
2101,557
12071,2506
5820,2889
2136,2499
4461,1176
4071,689
661,2800
3890,3342
14303,2228
13411,4801
1844,3410
14504,5000
13623,3934
14494,878
12438,1052
622,2418
9493,454
7196,334
10305,1564
4077,4897
13060,3362
397,3361
8829,647
14108,3951
11775,357
5567,93
1560,4164
4234,3563
4028,4997
4968,3982
3846,4900
10952,3647
11897,1190
3302,1611
3034,733
10980,146
1976,83
4681,3493
13460,413
14127,413
1656,4308
12720,1725
7673,1667
10400,2611
2557,4949
598,1385
13395,1099
9161,2627
3387,2228
5660,1180
11113,527
11883,1039
8833,1860
489,516
9079,2
4998,4047
645,1688
7916,3159
883,2880
968,3323
5952,3517
346,2383
759,4361
4370,1633
7360,3809
5843,1931
9500,3269
7432,627
3668,1529
7170,1864
9964,1267
4034,4112
11984,2073
9571,2538
6815,4853
7172,1450
8785,4093
5077,4875
6146,1678
2890,4117
7566,4693
12640,3823
1682,3846
8894,1118
5119,3986
12220,3318
13483,3620
1341,1279
8658,469
11000,1525
4081,1999
6414,1894
14289,3121
11910,2804
8258,2745
7717,64
14810,2041
1251,661
6437,4978
2024,3287
7468,2612
2806,2368
4820,1547
2284,3936
12347,2591
10337,1175
7532,230
2456,97
616,2517
7055,4272
14639,710
4677,3354
11788,2117
5272,2989
2181,3290
938,3219
11101,1524
14518,579
12216,1511
12200,2073
6081,3344
13372,3354
8420,1298
4238,4734
7818,1756
4009,2190
12815,2093
6129,2887
9539,346
441,3669
5295,938
4520,1682
318,2329
8878,4689
1088,3292
1799,4303
974,1052
3779,1283
11661,1969
7395,3682
9657,2106
8550,4976
4925,2150
12353,2638
14119,3094
221,943
1741,1855
377,2444
8856,223
1478,308
6741,3730
12389,1312
9913,4361
5291,4829
1773,3940
4535,1068
884,1948
2584,320
11996,4348
1907,2524
392,3815
14624,2825
5206,4068
8356,3313
4641,1502
11926,4790
13614,3098
12320,3514
12305,4703
10965,1889
14295,3599
12724,4207
3410,3382
10354,2647
9859,3758
13865,4712
3967,4490
6094,1631
583,921
4965,713
6368,1119
6417,1930
4113,2201
7641,4149
8704,119
14539,1386
8765,4075
7570,4990
1287,1002
6201,2791
6063,2362
8520,3490
3857,2981
3573,961
2034,4141
3680,2667
13579,3143
811,987
12200,935
8304,3027
4919,2650
13444,1198
14888,3353
8242,3445
9564,444
5585,2403
763,35
11520,4844
6829,3109
12271,2698
7893,411
12573,2508
4827,3704
5491,209
9981,431
12357,3539
11029,1214
8798,3037
11990,4103
4705,143
441,3099
7996,856
1001,757
7125,1957
7916,1051
8298,2213
8720,397
92,4719
14243,3057
1938,3429
12063,4427
4386,2654
9627,3239
4649,3425
8655,2602
11945,2689
6448,1139
13338,3250
8622,3224
12058,1359
3087,3823
10450,2363
16,2569
12550,2809
14180,2351
10426,832
11275,1762
9001,4261
716,4487
12846,3589
6845,4907
4865,4879
2637,3856
1651,4522
1972,3475
8008,441
11835,3374
8438,110
1378,2494
12913,4592
4160,646
7600,234
14614,1147
533,2794
10690,3467
10313,4656
11145,3364
9223,2627
13026,1906
10577,4971
2908,1325
2621,1739
12602,4669
2844,2198
1435,4313
5962,2055
1370,4137
11640,3002
10832,706
9446,3313
13019,3751
14403,2712
14402,626
5427,1555
10242,334
14637,4846
3037,2810
13373,2501
3236,4359
11100,1389
7807,4908
3375,1029
11435,1602
9647,4448
12614,404
1919,4697
9020,3796
318,2209
12923,128
10273,4371
3553,2223
2817,435
9133,828
7895,2072
1992,1117
6255,2154
671,1384
8773,200
12269,16
14920,4929
4798,4803
7553,2541
12690,3638
14613,2055
12609,373
10452,2311
9927,395
1679,2745
10743,2872
1075,1904
4517,984
3985,136
13013,925
4193,1927
8251,4716
2075,1595
3228,1467
378,4898
4772,3049
8346,3127
7513,3072
99,391
432,4832
9484,4418
14136,635
4496,585
4384,3079
13037,2640
3850,3214
3606,2219
7426,4745
14035,1595
11288,783
2533,4603
850,202
6022,1052
2617,2225
3793,972
13785,1901
4494,2559
11204,4035
10638,3509
6515,642
6573,1963
5275,4789
4057,458
400,4568
903,3662
2502,4312
3569,4509
13868,2115
1348,3372
13908,2099
7450,303
2770,2200
2884,3361
10053,4445
2215,4974
13327,2342
11927,2325
9303,3559
13132,4507
14298,4310
13332,3678
8809,4756
13591,3050
2057,2928
12028,1279
8832,1583
4378,2189
3398,3909
5716,902
4257,3382
94,2616
5883,4636
14012,1261
9430,4236
12377,4311
11729,1352
8852,615
10369,4319
12354,1418
13915,894
6759,660
7002,1224
9834,1475
455,2982
11362,4009
1760,3943
133,2736
14141,4016
10896,398
434,1024
13468,4153
7809,1983
6954,2061
4370,735
14768,2932
6724,4814
14115,2263
13098,4350
9349,944
10472,2097
5941,3730
14156,2334
7540,3695
12952,4910
4394,3465
6408,1536
14441,1834
11093,853
7495,1706
6573,2126
9834,2888
3218,3783
6722,4298
3920,4892
7687,1717
5909,4236
10781,161
12538,4364
3851,4126
11408,217
1765,36
1929,3539
1088,3734
13751,3630
2630,1565
12624,4742
3194,1906
10764,3774
378,316
7958,4561
6113,1308
8583,509
7575,3153
12440,4404
4284,4515
1411,1702
6695,4019
8057,2670
9598,4174
1331,3535
6122,4555
10134,90
13144,85
12483,2276
11829,2981
278,3240
7271,2226
4424,4749
9927,2409
1800,2294
13150,4703
2460,2827
14811,4870
7704,4693
400,88
5060,1339
1513,2339
13865,617
11415,4805
5081,1830
1694,3858
3314,1625
3795,4073
10492,2502
7890,4682
13100,2639
10443,4481
7116,2444
2583,4400
530,3063
14164,3760
14066,855
3403,764
8221,1953
5588,4283
2088,4955
4618,3145
5386,3106
6165,1401
1538,4010
1957,4916
3116,2396
13747,906
12994,4606
299,928
7957,1680
5884,4496
14172,4516
9021,3688
506,2842
10004,2200
13248,22
7118,2143
2894,447
10093,1787
3425,2675
14403,3687
5996,2459
5086,878
4125,4752
5987,578
11444,4370
8609,576
13471,3275
12413,4144
8362,1924
13181,828
13476,1042
12158,2130
11432,4811
6432,803
7524,2081
4783,2405
10512,3864
13063,4613
848,4190
3063,1168
14040,4107
12620,1580
13784,4588
14661,2149
13562,3416
8620,292
98,2813
10652,2483
3849,4685
13213,4203
1485,2625
14130,1819
13802,4234
8998,2973
9815,16
8739,1049
7436,2485
9423,3729
13316,3994
3297,3736
13851,2392
3149,2954
6308,3265
11761,3005
6416,2642
11211,973
8550,4782
12817,237
11526,2152
2692,2120
5548,4626
13492,4876
7513,2493
11368,4817
5576,3959
13714,4405
3473,407
6485,2693
2152,622
5535,277
1040,1558
4078,1424
3412,4682
10738,724
12639,405
2563,3673
3019,348
1936,2802
1897,3359
2955,2511
6778,3161
7701,3042
10141,2215
8603,2393
1582,2874
2090,4077
13415,2170
13404,967
13532,3678
2377,2998
8136,697
4761,3233
13938,4703
12550,2109
4996,2279
5818,1077
6013,538
14142,716
12326,4210
5042,300
7407,1480
14809,1836
10788,3324
9806,1234
11410,4788
8008,2217
3833,1150
9551,3343
8780,616
12502,3081
13051,352
4345,1719
13289,353
7012,2182
12497,3437
13190,737
12868,1860
12151,3321
9639,1586
13220,2427
7796,788
12173,2714
2460,3354
3758,581
7846,3979
13274,3746
13308,3128
12453,3206
2368,2558
7541,383
3675,3654
6991,1223
2905,2296
10245,1537
868,564
12389,4625
3728,4303
10991,4492
11794,3693
14898,3030
4366,3574
12237,1680
12100,139
10874,3968
2400,4707
14037,2475
8241,3889
13669,4627
862,2858
1795,1328
4888,3843
4947,4066
6640,3811
12312,1165
5688,3143
7615,490
12169,1493
6967,2064
11502,2677
14769,1037
11912,4488
9202,2637
4333,593
9526,1493
9115,4047
3139,2266
10039,4484
13712,179
1728,2032
13059,252
